0.354265,0.717079,0.228378,0.250042,0.282360,0.208212,0.293155,0.202190,0.567587,0.706610,0.459764,0.683859,0.296960,0.325488,0.288135,0.488885,0.230564,0.671850,0.573603,0.493934,0.364360,0.176785,0.208720,0.260021,0.356615,0.809088,0.275651,0.174033,0.749231,0.210893,0.241280,0.177555,0.135338,0.679543,0.170857,0.269968,0.304909,0.608143,0.541064,0.127486,0.173472,0.816033,0.231413,0.524119,0.495598,0.273240,0.155622,0.522993,0.292299,0.198994,0.333333,0.213176,0.486473,0.449567,0.270734,0.139852,0.348614,0.259449,0.365733,0.271590,0.545968,0.486735,0.513556,0.681145,0.666670,0.281548,0.223560,0.516469,0.200530,0.478372,0.167099,0.461946,0.720794,0.713468,0.209348,0.719475,0.383940,0.260521,0.371642,0.608731,0.577013,0.466324,0.429573,0.292703,0.453015,0.723580,0.706916,0.657654,0.644842,0.543950,0.349618,0.908548,0.241425,0.278908,0.168695,0.479600,0.226030,0.598919,0.217572,0.704013
0.504695,0.611249,0.469964,0.030849,0.320926,0.242855,0.052258,0.544298,0.185398,0.636312,0.480751,0.550016,0.337103,0.454310,0.067797,0.454801,0.541212,0.412868,0.520665,0.563346,0.166050,0.245813,0.439929,0.345648,0.294118,0.807527,0.259982,0.303398,0.685164,0.245494,0.295662,0.279128,0.266676,0.607511,0.227363,0.433567,0.386848,0.631671,0.160195,0.180444,0.247068,0.178737,0.241672,0.365879,0.464183,0.250813,0.136012,0.409492,0.357490,0.298186,0.666667,0.225949,0.166186,0.391318,0.209928,0.093135,0.146545,0.282009,0.310665,0.259757,0.700179,0.557519,0.509652,0.701931,0.600000,0.265696,0.281973,0.357089,0.218945,0.433247,0.253211,0.493140,0.668420,0.264251,0.139881,0.440853,0.383460,0.178920,0.308842,0.469931,0.523076,0.268286,0.340181,0.525353,0.471088,0.631130,0.835870,0.687464,0.669268,0.582617,0.473994,0.265176,0.287100,0.260377,0.252351,0.594233,0.225572,0.554131,0.280961,0.445400
0.364735,0.808740,0.250729,0.178796,0.163002,0.128684,0.258241,0.260876,0.286716,0.689069,0.443551,0.516695,0.220173,0.332480,0.262397,0.276371,0.165263,0.271498,0.563705,0.306583,0.305170,0.094809,0.161130,0.377879,0.311465,0.722060,0.249663,0.165216,0.740257,0.210893,0.236530,0.177555,0.177344,0.634849,0.186423,0.194783,0.348619,0.607305,0.317371,0.127486,0.070720,0.238117,0.206592,0.683668,0.268378,0.226270,0.228979,0.422793,0.219735,0.198994,0.333333,0.307566,0.476507,0.375154,0.287152,0.228822,0.482343,0.258578,0.406778,0.303668,0.542753,0.566274,0.449611,0.634259,0.000000,0.220662,0.277158,0.484675,0.260296,0.507216,0.130601,0.648380,0.782329,0.836366,0.324373,0.000000,0.328337,0.345157,0.295259,0.492603,0.650212,0.205442,0.308504,0.320552,0.454582,0.329670,0.645260,0.668934,0.593446,0.514062,0.302841,0.238471,0.188642,0.369994,0.000000,0.633153,0.186163,0.513815,0.225220,0.000000
0.161339,0.975892,0.088569,0.663722,0.047007,0.037901,0.501332,0.101121,0.265766,0.870425,0.666653,0.958116,0.139899,0.094769,0.194916,0.126350,0.098979,0.238778,0.643893,0.464971,0.536820,0.049989,0.041061,0.051783,0.422795,0.958932,0.097943,0.065113,0.937314,0.140596,0.144914,0.118370,0.263744,0.796584,0.114705,0.078393,0.256582,0.621138,0.057101,0.000000,0.059279,0.032204,0.078652,0.395542,0.315796,0.096978,0.254210,0.209544,0.119226,0.132663,0.111111,0.142405,0.730972,0.219825,0.356660,0.654962,0.399214,0.158215,0.130158,0.140749,0.484671,0.044248,0.841147,0.414242,0.200000,0.059140,0.097026,0.140757,0.115913,0.352643,0.123784,0.887222,0.846190,0.361144,0.531308,0.317330,0.176924,0.264057,0.112699,0.863219,0.815801,0.138578,0.104091,0.047111,0.317775,0.500000,0.494806,0.556637,0.747397,0.958748,0.179084,0.113789,0.132165,0.130927,0.230014,0.235152,0.074665,0.852814,0.142050,0.444636
0.444997,0.782542,0.474458,0.116467,0.223308,0.191681,0.105212,0.362319,0.172063,0.658488,0.506257,0.761818,0.214370,0.386023,0.016949,0.337660,0.315131,0.380581,0.606107,0.582440,0.159910,0.206234,0.191990,0.218947,0.316170,0.861013,0.269687,0.279698,0.733523,0.274513,0.225135,0.155124,0.306122,0.709766,0.178894,0.395300,0.378685,0.589063,0.075220,0.209018,0.159002,0.085761,0.207233,0.197777,0.452369,0.174800,0.187381,0.370824,0.276436,0.343106,0.444444,0.175853,0.100858,0.443528,0.209544,0.162477,0.256081,0.329452,0.275100,0.216417,0.572529,0.318582,0.573761,0.583429,0.500000,0.243582,0.227316,0.149803,0.162124,0.461866,0.284845,0.622611,0.655613,0.149742,0.362408,0.257440,0.234867,0.188652,0.309053,0.640468,0.565073,0.220097,0.437960,0.267597,0.345873,0.450760,0.688706,0.660896,0.640164,0.704840,0.323570,0.167014,0.298105,0.329011,0.200728,0.321341,0.255517,0.730749,0.169658,0.597516
0.473773,0.738597,0.385225,0.048477,0.132341,0.149349,0.063877,0.409732,0.082924,0.727051,0.426886,0.451048,0.263311,0.366612,0.034043,0.232522,0.334000,0.132308,0.486708,0.450372,0.349640,0.143397,0.318220,0.517481,0.225277,0.573812,0.298658,0.246310,0.715610,0.513694,0.259950,0.242978,0.409939,0.505760,0.303607,0.286866,0.393434,0.611172,0.159407,0.441118,0.122687,0.159085,0.141828,0.307713,0.459095,0.173352,0.308655,0.244523,0.307727,0.248199,0.555556,0.297029,0.311123,0.558585,0.338963,0.140441,0.243172,0.461988,0.249114,0.544962,0.579929,0.533250,0.390881,0.642724,0.666670,0.218457,0.294359,0.271589,0.348963,0.710663,0.298313,0.621481,0.673937,0.300755,0.098778,0.201934,0.401809,0.217138,0.604758,0.483934,0.695697,0.083813,0.495354,0.306101,0.358662,0.473850,0.630125,0.600432,0.505077,0.375872,0.294634,0.162533,0.245649,0.349018,0.276527,0.588288,0.168599,0.552123,0.210976,0.263587
0.347473,0.859867,0.372824,0.262289,0.196340,0.123018,0.220924,0.313791,0.330699,0.561514,0.596984,0.873284,0.232848,0.319006,0.059322,0.408993,0.236683,0.440030,0.625889,0.307758,0.107050,0.151987,0.204854,0.260854,0.481620,0.882518,0.154169,0.240481,0.774463,0.280755,0.266019,0.676495,0.389608,0.504560,0.140741,0.317084,0.407727,0.554433,0.166275,0.203323,0.100062,0.180731,0.244825,0.415337,0.429459,0.237725,0.232739,0.458428,0.278346,0.373473,0.555556,0.139195,0.229024,0.358292,0.182097,0.257019,0.331096,0.420276,0.407906,0.339416,0.506095,0.637164,0.626430,0.514583,0.142860,0.148579,0.418944,0.226706,0.277791,0.551834,0.157025,0.672828,0.753759,0.405191,0.362731,0.209963,0.302048,0.256692,0.209632,0.544247,0.462901,0.288727,0.229047,0.207210,0.384239,0.144770,0.664205,0.644409,0.609313,0.605715,0.253577,0.422174,0.320195,0.341414,0.257159,0.388719,0.083309,0.804057,0.163812,0.340513
0.399155,0.816973,0.325171,0.160059,0.199449,0.108587,0.211203,0.249079,0.327893,0.647983,0.593326,0.780564,0.213043,0.323584,0.067797,0.366790,0.255578,0.503959,0.533753,0.600153,0.163450,0.178603,0.210087,0.265143,0.338234,0.867673,0.166300,0.307096,0.647809,0.302323,0.278010,0.237272,0.304767,0.651551,0.187563,0.497935,0.346163,0.610956,0.107695,0.200119,0.101602,0.117961,0.261951,0.276888,0.412486,0.351162,0.146486,0.451795,0.299370,0.325701,0.444444,0.340019,0.331298,0.342035,0.180391,0.294719,0.334895,0.305622,0.416556,0.332929,0.623957,0.318582,0.627386,0.483831,0.555560,0.170519,0.209719,0.207674,0.185548,0.538696,0.261370,0.726209,0.631121,0.290663,0.148658,0.148823,0.334864,0.154833,0.231684,0.565493,0.649373,0.315555,0.345032,0.222968,0.398493,0.271770,0.742784,0.743820,0.467824,0.594947,0.233917,0.240340,0.192460,0.442358,0.131400,0.547430,0.142092,0.658149,0.221896,0.466039
0.323290,0.911250,0.322606,0.358337,0.150361,0.078155,0.313055,0.265939,0.409147,0.720124,0.566958,0.900035,0.246786,0.285078,0.059322,0.284966,0.209877,0.448955,0.565809,0.404136,0.452550,0.162097,0.105660,0.134659,0.246318,0.897225,0.184336,0.144580,0.708951,0.268355,0.310099,0.277885,0.457151,0.628552,0.201481,0.319149,0.366115,0.649696,0.146052,0.266403,0.052758,0.250486,0.200420,0.346114,0.487501,0.285717,0.178324,0.374634,0.416668,0.289802,0.444444,0.234626,0.339009,0.452168,0.237347,0.443374,0.425842,0.295647,0.304917,0.192964,0.564551,0.451343,0.594539,0.540710,0.500000,0.119711,0.222142,0.223132,0.216591,0.622612,0.357259,0.735720,0.693326,0.405191,0.062532,0.157547,0.419274,0.245289,0.394844,0.608160,0.721544,0.290230,0.342490,0.088903,0.324832,0.649750,0.678272,0.415317,0.537803,0.740183,0.210433,0.544643,0.390868,0.366866,0.248998,0.530148,0.062817,0.587739,0.242133,0.186017
0.426904,0.637229,0.318768,0.145615,0.052068,0.100666,0.207615,0.266647,0.153710,0.743832,0.173687,0.611626,0.349505,0.330723,0.110170,0.174490,0.174099,0.120817,0.357465,0.352349,0.354140,0.117035,0.164357,0.394953,0.272054,0.698127,0.571611,0.182713,0.748945,0.239153,0.093371,0.830826,0.461540,0.502538,0.348935,0.153118,0.742654,0.560735,0.174135,0.362179,0.129506,0.257007,0.105150,0.346114,0.302367,0.111826,0.257964,0.301294,0.256433,0.421364,0.555556,0.391066,0.359127,0.423555,0.173976,0.349351,0.286212,0.425172,0.184252,0.394198,0.675447,0.451343,0.577038,0.646138,0.714290,0.295090,0.314684,0.230095,0.327864,0.633432,0.291347,0.717706,0.543181,0.449239,0.156846,0.097646,0.428426,0.156964,0.679194,0.767284,0.672282,0.053247,0.541935,0.102538,0.406997,0.841050,0.355358,0.628009,0.445985,0.528154,0.200209,0.473186,0.489101,0.547306,0.159282,0.661916,0.359670,0.682379,0.380121,0.311739
0.417354,0.753100,0.305384,0.167125,0.243092,0.188738,0.174771,0.418060,0.382117,0.586916,0.482658,0.712874,0.292712,0.389077,0.126971,0.370561,0.311772,0.549444,0.490971,0.327615,0.016900,0.178477,0.327755,0.291272,0.279123,0.724350,0.239686,0.292358,0.622889,0.562270,0.376285,0.246458,0.358802,0.637103,0.257848,0.470709,0.372847,0.557530,0.326630,0.130597,0.185160,0.353606,0.289043,0.394918,0.328224,0.374661,0.151730,0.471941,0.279064,0.305642,0.444444,0.248550,0.476550,0.465731,0.215228,0.151847,0.258552,0.326877,0.493811,0.274548,0.641068,0.441976,0.560655,0.681635,0.375000,0.264052,0.268917,0.268812,0.262497,0.352913,0.209599,0.654553,0.710686,0.448709,0.253100,0.352363,0.467990,0.143575,0.396251,0.538146,0.479052,0.371335,0.371975,0.436095,0.425303,0.150610,0.802942,0.662177,0.625827,0.587759,0.284211,0.215357,0.274628,0.301627,0.370729,0.522061,0.153578,0.626594,0.267990,0.376768
0.495123,0.579357,0.377183,0.028962,0.377068,0.302027,0.057635,0.674274,0.136963,0.579800,0.485030,0.462043,0.376804,0.503150,0.152543,0.482841,0.443545,0.393590,0.507264,0.356637,0.026606,0.299785,0.479903,0.495020,0.161769,0.544814,0.243710,0.414228,0.673314,0.226584,0.408287,0.178241,0.342859,0.498220,0.239095,0.441200,0.381271,0.489987,0.198071,0.326058,0.378114,0.152520,0.338524,0.197777,0.238498,0.495550,0.288505,0.421664,0.409257,0.232651,0.666667,0.365099,0.354172,0.466475,0.162159,0.061728,0.171255,0.414146,0.401513,0.542396,0.730407,0.371670,0.346020,0.839122,0.571430,0.232279,0.297893,0.456760,0.330330,0.003563,0.240392,0.435621,0.537113,0.334711,0.057581,0.276783,0.422889,0.248742,0.413986,0.468943,0.479110,0.315443,0.448393,0.671712,0.474536,0.000000,0.763205,0.740821,0.454048,0.379963,0.742916,0.224837,0.366950,0.475984,0.499147,0.566183,0.203377,0.225079,0.273844,0.305678
0.490651,0.530163,0.282531,0.029635,0.368778,0.296333,0.046935,0.355433,0.188615,0.537928,0.470568,0.438413,0.456806,0.458332,0.093219,0.541679,0.743382,0.417550,0.522403,0.509003,0.000000,0.267107,0.880558,0.483500,0.183821,0.613389,0.266776,0.475984,0.558871,0.228763,0.318312,0.241605,0.311693,0.699046,0.247071,0.626082,0.384702,0.508729,0.231622,0.100671,0.347859,0.261242,0.324443,0.257111,0.486217,0.194183,0.110306,0.432425,0.455541,0.210045,0.444444,0.232368,0.462215,0.415891,0.122728,0.058532,0.064807,0.234421,0.417308,0.215490,0.677723,0.345140,0.346294,0.833459,0.545450,0.323538,0.233955,0.493741,0.199873,0.322019,0.335478,0.254525,0.606175,0.343531,0.051749,0.233085,0.396708,0.301203,0.326718,0.510008,0.472395,0.325644,0.363676,0.833703,0.510630,0.000000,0.781271,0.711713,0.584499,0.463065,0.786515,0.321366,0.253162,0.431484,0.317620,0.596346,0.288070,0.519793,0.239183,0.327764
0.489193,0.709898,0.611730,0.078587,0.102418,0.141599,0.101592,0.415634,0.072918,0.770075,0.342161,0.670095,0.181924,0.393349,0.025424,0.171311,0.238747,0.112638,0.383398,0.595247,0.553640,0.174330,0.159036,0.247605,0.397059,0.764065,0.434993,0.233750,0.858347,0.247786,0.180988,0.275719,0.313373,0.410940,0.392123,0.210537,0.631185,0.771260,0.075309,0.487583,0.094341,0.107801,0.100822,0.306554,0.473342,0.218236,0.225700,0.171945,0.363975,0.264424,0.555556,0.518440,0.025057,0.501359,0.195455,0.256391,0.374541,0.532281,0.102183,0.740493,0.573328,0.424785,0.478389,0.283537,0.333330,0.309471,0.462543,0.056993,0.426435,0.794080,0.253118,0.725113,0.541467,0.070467,0.207958,0.151591,0.423745,0.138872,0.517442,0.554761,0.640964,0.055519,0.582379,0.141080,0.225725,0.873160,0.534995,0.206512,0.588100,0.654752,0.042894,0.267394,0.296061,0.335662,0.138005,0.391983,0.430907,0.599991,0.428445,0.486978
0.594513,0.522605,0.546951,0.024131,0.287243,0.258090,0.036739,0.470654,0.040672,0.718199,0.380519,0.396612,0.496841,0.491988,0.016949,0.356349,0.507331,0.209507,0.320467,0.328467,0.397960,0.282137,0.417035,0.464507,0.220583,0.688345,0.409252,0.390008,0.694948,0.263898,0.225249,0.405381,0.555980,0.282314,0.425226,0.259902,0.550433,0.592336,0.077560,0.230503,0.294937,0.048179,0.207260,0.207668,0.260241,0.295114,0.214228,0.270306,0.324290,0.204593,0.555556,0.519170,0.121254,0.641824,0.222319,0.074201,0.168379,0.625426,0.157772,0.546245,0.560938,0.336278,0.304765,0.682555,0.222220,0.187455,0.630585,0.139756,0.418928,0.592970,0.444669,0.478987,0.513901,0.167358,0.016009,0.297112,0.373648,0.150439,0.345814,0.380931,0.687666,0.148873,0.652718,0.345307,0.459512,0.485550,0.644651,0.639608,0.175186,0.395816,0.471459,0.132732,0.509880,0.741534,0.194275,0.328845,0.231246,0.383285,0.396766,0.458559
0.123295,0.922829,0.013924,0.807844,0.039308,0.023569,0.552147,0.052712,0.336287,0.858524,0.711494,0.878469,0.227044,0.086723,0.101695,0.112658,0.112089,0.253487,0.719695,0.000000,0.576750,0.035364,0.035321,0.027320,0.334562,0.971800,0.057410,0.074381,0.851413,0.000000,0.060184,0.000000,0.000000,0.853830,0.050701,0.010388,0.205620,0.000000,0.019068,0.000000,0.070032,0.030521,0.062738,0.286780,0.000000,0.056488,0.000000,0.193629,0.129152,0.000000,0.111111,0.032762,0.553180,0.146109,0.292146,0.721521,0.297203,0.098767,0.100523,0.045942,0.464146,0.017699,1.000000,0.078028,0.000000,0.019809,0.130410,0.028670,0.165982,0.352643,0.109432,0.928362,0.926543,0.114509,0.526437,0.000000,0.340340,0.240611,0.037113,1.000000,0.841705,0.146130,0.013209,0.049624,0.230196,0.000000,0.359948,0.475827,0.855492,0.961020,0.003253,0.127973,0.189869,0.187528,0.000000,0.018739,0.034118,1.000000,0.169785,0.000000
0.242719,0.771142,0.209671,0.566558,0.050461,0.049537,0.449173,0.159656,0.237192,0.735089,0.476274,0.723447,0.324309,0.153786,0.135592,0.136521,0.114253,0.210585,0.495479,0.571248,0.498570,0.143506,0.109760,0.532595,0.128679,0.660354,0.235722,0.122118,0.769745,0.397506,0.128977,0.315846,0.354688,0.615198,0.245439,0.186913,0.435664,0.624924,0.135725,0.132458,0.150775,0.120802,0.121296,0.267000,0.417539,0.224787,0.136847,0.281663,0.147038,0.204779,0.333333,0.312126,0.668676,0.429036,0.328737,0.628335,0.469804,0.323105,0.108689,0.324233,0.515236,0.256638,0.782635,0.727151,0.500000,0.139726,0.292479,0.291601,0.304689,0.486067,0.446010,0.917338,0.757305,0.325917,0.235976,0.480175,0.466220,0.216455,0.346400,0.864339,0.672846,0.161217,0.288223,0.075017,0.464098,0.458630,0.551969,0.729502,0.525536,0.438802,0.455442,0.214671,0.271846,0.391673,0.325355,0.428018,0.173847,0.826165,0.296940,0.461589
0.425189,0.663183,0.250344,0.156848,0.248634,0.172714,0.209891,0.312480,0.145689,0.766524,0.342091,0.593032,0.334416,0.424671,0.237289,0.330255,0.154462,0.414392,0.429384,0.675528,0.455530,0.443051,0.262678,0.577558,0.231620,0.655532,0.364624,0.328321,0.810063,0.190676,0.303607,0.194198,0.161727,0.391247,0.314416,0.162126,0.500431,0.680486,0.212545,0.151428,0.171254,0.126074,0.435669,0.514222,0.457635,0.356158,0.335916,0.472082,0.269687,0.174584,0.333333,0.403064,0.562832,0.549202,0.317951,0.188715,0.444098,0.512804,0.388619,0.467334,0.525654,0.389393,0.584437,0.632317,0.666670,0.309226,0.474021,0.337894,0.411273,0.493650,0.467495,0.704178,0.645445,0.422805,0.199159,0.156418,0.303559,0.231158,0.379337,0.604275,0.622353,0.286078,0.485243,0.220225,0.468198,1.000000,0.686078,0.634282,0.424297,0.271661,0.369699,0.181177,0.469734,0.490869,0.420549,0.449204,0.236526,0.509685,0.341514,0.442424
